scenario,model,context_tokens,batch_size,architecture,architecture_kind,feasible,infeasible_reasons,stages,max_concurrent_users,aggregate_tokens_s,per_user_tokens_s,amortized_capex_per_million_tokens,electricity_cost_per_million_tokens,partial_tco_per_million_tokens,power_w,step_interval_s,binding_constraint,rho_one,expert_coverage,kv_read_bytes_per_user_token,kv_storage_bytes_per_user,resident_users_required,max_batch_per_stage,stage_balance_efficiency
no_speculation,DeepSeek-V4-Pro-0813,200000,214,NVIDIA-B200-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 3.24e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 214 resident users required (batch 214 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3575.0,0.1029403218740278,capacity_C7_C8_C9,259.751319369076,0.9656154653968435,152709923.0,1009300163.0,214.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,214,NVIDIA-B200-x4,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 6.48e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 214 resident users required (batch 214 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,7150.0,0.05227419203348448,capacity_C7_C8_C9,259.751319369076,0.9656154653968435,152709923.0,1009300163.0,214.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,214,NVIDIA-B200-x8,gpu,True,[],1,399,7922.143302285215,37.01936122563185,0.28570990923710027,0.046129491792837006,0.33183940102993725,14300.0,0.027012891819095185,gpu_weight_memory_C3,259.751319369076,0.9656154653968435,152709923.0,1009300163.0,214.0,399.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,214,NVIDIA-B200-x16,gpu,True,[],1,1683,11788.722995153383,55.08749063155786,0.38400000488428837,0.061998987438196165,0.4459989923224845,28600.0,0.018152941594096354,gpu_weight_memory_C3,259.751319369076,0.9656154653968435,152709923.0,1009300163.0,214.0,1683.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,214,NVIDIA-B300-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 2.59e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 214 resident users required (batch 214 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1812.5,0.19886538468255377,capacity_C7_C8_C9,259.751319369076,0.9656154653968435,152709923.0,1009300163.0,214.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,214,NVIDIA-B300-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 5.18e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 214 resident users required (batch 214 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3625.0,0.10088019567150944,capacity_C7_C8_C9,259.751319369076,0.9656154653968435,152709923.0,1009300163.0,214.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,214,NVIDIA-B300-x4,gpu,False,['C7/C8: 214 resident users required (batch 214 x 1 stages) exceeds capacity 142'],1,142,0.0,0.0,,,,7250.0,0.05123477973342914,capacity_C7_C8_C9,259.751319369076,0.9656154653968435,152709923.0,1009300163.0,214.0,142.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,214,NVIDIA-B300-x8,gpu,True,[],1,1169,8080.654905537869,37.76006965204612,0.35853487545350693,0.04585711924185808,0.404391994695365,14500.0,0.026483001996947128,gpu_weight_memory_C3,259.751319369076,0.9656154653968435,152709923.0,1009300163.0,214.0,1169.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,214,NVIDIA-B300-x16,gpu,True,[],1,3224,12054.031360480622,56.32724934804028,0.4807016861824843,0.061482427658257,0.5421841138407413,29000.0,0.017753396652144378,gpu_weight_memory_C3,259.751319369076,0.9656154653968435,152709923.0,1009300163.0,214.0,3224.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,214,ROM-wafer-hypothesis-midpoint,rom,True,[],6,2044,6549.029923341388,5.1004255578211755,1.2096481534268717,0.3511970516125713,1.560845205039443,90000.0,0.03267659523699577,compute_C5,259.751319369076,0.9656154653968435,152709923.0,1009300163.0,1284.0,340.0,0.9160661144229112
no_speculation,DeepSeek-V4-Pro-0813,200000,215,NVIDIA-B200-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 1.62e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 215 resident users required (batch 215 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1787.5,0.20308893261183567,capacity_C7_C8_C9,259.751319369076,0.9661527237500178,152709923.0,1009300163.0,215.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,215,NVIDIA-B200-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 3.24e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 215 resident users required (batch 215 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3575.0,0.10301517200003547,capacity_C7_C8_C9,259.751319369076,0.9661527237500178,152709923.0,1009300163.0,215.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,215,NVIDIA-B200-x4,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 6.48e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 215 resident users required (batch 215 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,7150.0,0.05231470355295892,capacity_C7_C8_C9,259.751319369076,0.9661527237500178,152709923.0,1009300163.0,215.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,215,NVIDIA-B200-x8,gpu,True,[],1,399,7952.290978072625,36.98739989801221,0.2846267635452889,0.04595461175302922,0.3305813752983181,14300.0,0.02703623403530299,gpu_weight_memory_C3,259.751319369076,0.9661527237500178,152709923.0,1009300163.0,215.0,399.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,215,NVIDIA-B200-x16,gpu,True,[],1,1683,11828.841561413863,55.017867727506335,0.382697634778138,0.06178871236834186,0.4444863471464799,28600.0,0.018175913413308223,gpu_weight_memory_C3,259.751319369076,0.9661527237500178,152709923.0,1009300163.0,215.0,1683.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,215,NVIDIA-B300-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 2.59e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 215 resident users required (batch 215 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1812.5,0.19900049488339047,capacity_C7_C8_C9,259.751319369076,0.9661527237500178,152709923.0,1009300163.0,215.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,215,NVIDIA-B300-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 5.18e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 215 resident users required (batch 215 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3625.0,0.10095385190681151,capacity_C7_C8_C9,259.751319369076,0.9661527237500178,152709923.0,1009300163.0,215.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,215,NVIDIA-B300-x4,gpu,False,['C7/C8: 215 resident users required (batch 215 x 1 stages) exceeds capacity 142'],1,142,0.0,0.0,,,,7250.0,0.05127465841852204,capacity_C7_C8_C9,259.751319369076,0.9661527237500178,152709923.0,1009300163.0,215.0,142.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,215,NVIDIA-B300-x8,gpu,True,[],1,1169,8111.37348697915,37.727318544089066,0.3571770680749123,0.0456834537517466,0.4028605218266589,14500.0,0.026505991906935436,gpu_weight_memory_C3,259.751319369076,0.9661527237500178,152709923.0,1009300163.0,215.0,1169.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,215,NVIDIA-B300-x16,gpu,True,[],1,3224,12094.955750006593,56.255608139565545,0.47907518804080135,0.06127439623834151,0.5403495842791428,29000.0,0.017776005505425914,gpu_weight_memory_C3,259.751319369076,0.9661527237500178,152709923.0,1009300163.0,215.0,3224.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,215,ROM-wafer-hypothesis-midpoint,rom,True,[],6,2044,6549.0310491678565,5.07670382204687,1.2096479454794824,0.35119699123922243,1.5608449367187047,90000.0,0.03282928396366645,compute_C5,259.751319369076,0.9661527237500178,152709923.0,1009300163.0,1290.0,340.0,0.9160660971289354
no_speculation,DeepSeek-V4-Pro-0813,200000,216,NVIDIA-B200-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 1.62e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 216 resident users required (batch 216 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1787.5,0.20322462401811986,capacity_C7_C8_C9,259.751319369076,0.9666815874414239,152709923.0,1009300163.0,216.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,216,NVIDIA-B200-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 3.24e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 216 resident users required (batch 216 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3575.0,0.10308919061611875,capacity_C7_C8_C9,259.751319369076,0.9666815874414239,152709923.0,1009300163.0,216.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,216,NVIDIA-B200-x4,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 6.48e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 216 resident users required (batch 216 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,7150.0,0.05235479931747114,capacity_C7_C8_C9,259.751319369076,0.9666815874414239,152709923.0,1009300163.0,216.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,216,NVIDIA-B200-x8,gpu,True,[],1,399,7982.447964576537,36.95577761378026,0.2835514686601887,0.0457809992706706,0.3293324679308593,14300.0,0.02705936837402969,gpu_weight_memory_C3,259.751319369076,0.9666815874414239,152709923.0,1009300163.0,216.0,399.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,216,NVIDIA-B200-x16,gpu,True,[],1,1683,11868.937931624274,54.948786720482744,0.38140478228104746,0.06157997397066733,0.4429847562517148,28600.0,0.018198763970656322,gpu_weight_memory_C3,259.751319369076,0.9666815874414239,152709923.0,1009300163.0,216.0,1683.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,216,NVIDIA-B300-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 2.59e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 216 resident users required (batch 216 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1812.5,0.1991339778282461,capacity_C7_C8_C9,259.751319369076,0.9666815874414239,152709923.0,1009300163.0,216.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,216,NVIDIA-B300-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 5.18e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 216 resident users required (batch 216 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3625.0,0.10102669451412305,capacity_C7_C8_C9,259.751319369076,0.9666815874414239,152709923.0,1009300163.0,216.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,216,NVIDIA-B300-x4,gpu,False,['C7/C8: 216 resident users required (batch 216 x 1 stages) exceeds capacity 142'],1,142,0.0,0.0,,,,7250.0,0.05131413028961966,capacity_C7_C8_C9,259.751319369076,0.9666815874414239,152709923.0,1009300163.0,216.0,142.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,216,NVIDIA-B300-x8,gpu,True,[],1,1169,8142.101255562548,37.69491322019698,0.35582910469953605,0.04551104732361294,0.401340152023149,14500.0,0.02652877840992611,gpu_weight_memory_C3,259.751319369076,0.9666815874414239,152709923.0,1009300163.0,216.0,1169.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,216,NVIDIA-B300-x16,gpu,True,[],1,3224,12135.856733457076,56.18452191415313,0.4774605804553661,0.06106788563743984,0.5385284660928059,29000.0,0.017798496203775573,gpu_weight_memory_C3,259.751319369076,0.9666815874414239,152709923.0,1009300163.0,216.0,3224.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,216,ROM-wafer-hypothesis-midpoint,rom,True,[],6,2044,6549.032164570384,5.053201721156536,1.2096477394575327,0.3511969314248863,1.5608446708824188,90000.0,0.03298197269033715,compute_C5,259.751319369076,0.9666815874414239,152709923.0,1009300163.0,1296.0,340.0,0.9160660799950833
no_speculation,DeepSeek-V4-Pro-0813,200000,217,NVIDIA-B200-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 1.62e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 217 resident users required (batch 217 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1787.5,0.20335867838924035,capacity_C7_C8_C9,259.751319369076,0.9672021876376515,152709923.0,1009300163.0,217.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,217,NVIDIA-B200-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 3.24e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 217 resident users required (batch 217 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3575.0,0.10316239071462018,capacity_C7_C8_C9,259.751319369076,0.9672021876376515,152709923.0,1009300163.0,217.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,217,NVIDIA-B200-x4,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 6.48e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 217 resident users required (batch 217 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,7150.0,0.05239448582319244,capacity_C7_C8_C9,259.751319369076,0.9672021876376515,152709923.0,1009300163.0,217.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,217,NVIDIA-B200-x8,gpu,True,[],1,399,8012.613971386811,36.924488347404655,0.2824839499247035,0.045608642291947825,0.3280925922166513,14300.0,0.027082298083360927,gpu_weight_memory_C3,259.751319369076,0.9672021876376515,152709923.0,1009300163.0,217.0,399.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,217,NVIDIA-B200-x16,gpu,True,[],1,1683,11909.011751469843,54.88023848603614,0.3801213553391366,0.061372757382549444,0.44149411272168604,28600.0,0.018221495160857262,gpu_weight_memory_C3,259.751319369076,0.9672021876376515,152709923.0,1009300163.0,217.0,1683.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,217,NVIDIA-B300-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 2.59e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 217 resident users required (batch 217 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1812.5,0.1992658589429953,capacity_C7_C8_C9,259.751319369076,0.9672021876376515,152709923.0,1009300163.0,217.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,217,NVIDIA-B300-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 5.18e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 217 resident users required (batch 217 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3625.0,0.10109873620638138,capacity_C7_C8_C9,259.751319369076,0.9672021876376515,152709923.0,1009300163.0,217.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,217,NVIDIA-B300-x4,gpu,False,['C7/C8: 217 resident users required (batch 217 x 1 stages) exceeds capacity 142'],1,142,0.0,0.0,,,,7250.0,0.05135320170319069,capacity_C7_C8_C9,259.751319369076,0.9672021876376515,152709923.0,1009300163.0,217.0,142.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,217,NVIDIA-B300-x8,gpu,True,[],1,1169,8172.837915540778,37.662847537054276,0.35449089166820813,0.04533988797831637,0.39983077964652447,14500.0,0.026551364684153485,gpu_weight_memory_C3,259.751319369076,0.9672021876376515,152709923.0,1009300163.0,217.0,1169.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,217,NVIDIA-B300-x16,gpu,True,[],1,3224,12176.733951527754,56.11398134344587,0.47585774833756517,0.06086288113555503,0.5367206294731202,29000.0,0.017820870593364166,gpu_weight_memory_C3,259.751319369076,0.9672021876376515,152709923.0,1009300163.0,217.0,3224.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,217,ROM-wafer-hypothesis-midpoint,rom,True,[],6,2044,6549.033269693081,5.0299162188720645,1.2096475353344025,0.35119687216183415,1.5608444074962367,90000.0,0.033134661417007834,compute_C5,259.751319369076,0.9672021876376515,152709923.0,1009300163.0,1302.0,340.0,0.916066063019141
no_speculation,DeepSeek-V4-Pro-0813,200000,218,NVIDIA-B200-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 1.62e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 218 resident users required (batch 218 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1787.5,0.20349112130387162,capacity_C7_C8_C9,259.751319369076,0.9677146534558133,152709923.0,1009300163.0,218.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,218,NVIDIA-B200-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 3.24e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 218 resident users required (batch 218 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3575.0,0.10323478508487699,capacity_C7_C8_C9,259.751319369076,0.9677146534558133,152709923.0,1009300163.0,218.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,218,NVIDIA-B200-x4,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 6.48e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 218 resident users required (batch 218 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,7150.0,0.05243376946479143,capacity_C7_C8_C9,259.751319369076,0.9677146534558133,152709923.0,1009300163.0,218.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,218,NVIDIA-B200-x8,gpu,True,[],1,399,8042.788710090925,36.89352619307763,0.28142413352465434,0.045437528899141384,0.3268616624237957,14300.0,0.027105026360631012,gpu_weight_memory_C3,259.751319369076,0.9677146534558133,152709923.0,1009300163.0,218.0,399.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,218,NVIDIA-B200-x16,gpu,True,[],1,1683,11949.062670259045,54.81221408375709,0.3788472629728272,0.06116704791481723,0.4400143108876445,28600.0,0.01824410884902271,gpu_weight_memory_C3,259.751319369076,0.9677146534558133,152709923.0,1009300163.0,218.0,1683.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,218,NVIDIA-B300-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 2.59e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 218 resident users required (batch 218 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1812.5,0.19939616325623358,capacity_C7_C8_C9,259.751319369076,0.9677146534558133,152709923.0,1009300163.0,218.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,218,NVIDIA-B300-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 5.18e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 218 resident users required (batch 218 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3625.0,0.10116998949788424,capacity_C7_C8_C9,259.751319369076,0.9677146534558133,152709923.0,1009300163.0,218.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,218,NVIDIA-B300-x4,gpu,False,['C7/C8: 218 resident users required (batch 218 x 1 stages) exceeds capacity 142'],1,142,0.0,0.0,,,,7250.0,0.05139187891638398,capacity_C7_C8_C9,259.751319369076,0.9677146534558133,152709923.0,1009300163.0,218.0,142.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,218,NVIDIA-B300-x8,gpu,True,[],1,1169,8203.583173206684,37.631115473425155,0.3531623363803003,0.04516996387210514,0.39833230025240546,14500.0,0.026573753858191988,gpu_weight_memory_C3,259.751319369076,0.9677146534558133,152709923.0,1009300163.0,218.0,1169.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,218,NVIDIA-B300-x16,gpu,True,[],1,3224,12217.58704862092,56.043977287251934,0.47426657794377086,0.06065936818471574,0.5349259461284867,29000.0,0.017843130491516087,gpu_weight_memory_C3,259.751319369076,0.9677146534558133,152709923.0,1009300163.0,218.0,3224.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,218,ROM-wafer-hypothesis-midpoint,rom,True,[],6,2044,6549.034364677404,5.006844334624152,1.2096473330839617,0.3511968134424799,1.5608441465264415,90000.0,0.03328735014367853,compute_C5,259.751319369076,0.9677146534558133,152709923.0,1009300163.0,1308.0,340.0,0.9160660461989355
no_speculation,DeepSeek-V4-Pro-0813,200000,219,NVIDIA-B200-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 1.62e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 219 resident users required (batch 219 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1787.5,0.2036219779410213,capacity_C7_C8_C9,259.751319369076,0.9682191119955662,152709923.0,1009300163.0,219.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,219,NVIDIA-B200-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 3.24e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 219 resident users required (batch 219 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3575.0,0.10330638631639301,capacity_C7_C8_C9,259.751319369076,0.9682191119955662,152709923.0,1009300163.0,219.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,219,NVIDIA-B200-x4,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 6.48e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 219 resident users required (batch 219 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,7150.0,0.05247265653702003,capacity_C7_C8_C9,259.751319369076,0.9682191119955662,152709923.0,1009300163.0,219.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,219,NVIDIA-B200-x8,gpu,True,[],1,399,8072.971894279675,36.86288536200765,0.2803719464777314,0.045267647308841745,0.32563959378657314,14300.0,0.027127556353215898,gpu_weight_memory_C3,259.751319369076,0.9682191119955662,152709923.0,1009300163.0,219.0,399.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,219,NVIDIA-B200-x16,gpu,True,[],1,1683,11989.09034092266,54.74470475307151,0.37758241526187736,0.06096283104933555,0.4385452463112129,28600.0,0.018266606871121978,gpu_weight_memory_C3,259.751319369076,0.9682191119955662,152709923.0,1009300163.0,219.0,1683.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,219,NVIDIA-B300-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 2.59e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 219 resident users required (batch 219 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1812.5,0.19952491540548442,capacity_C7_C8_C9,259.751319369076,0.9682191119955662,152709923.0,1009300163.0,219.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,219,NVIDIA-B300-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 5.18e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 219 resident users required (batch 219 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3625.0,0.10124046670739337,capacity_C7_C8_C9,259.751319369076,0.9682191119955662,152709923.0,1009300163.0,219.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,219,NVIDIA-B300-x4,gpu,False,['C7/C8: 219 resident users required (batch 219 x 1 stages) exceeds capacity 142'],1,142,0.0,0.0,,,,7250.0,0.051430168088580405,capacity_C7_C8_C9,259.751319369076,0.9682191119955662,152709923.0,1009300163.0,219.0,142.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,219,NVIDIA-B300-x8,gpu,True,[],1,1169,8234.336736899075,37.59971112739304,0.3518433472798235,0.045001263294838376,0.3968446105746619,14500.0,0.026595949011732064,gpu_weight_memory_C3,259.751319369076,0.9682191119955662,152709923.0,1009300163.0,219.0,1169.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,219,NVIDIA-B300-x16,gpu,True,[],1,3224,12258.415672844416,55.974500789243905,0.47268695685655937,0.06045733240657397,0.5331442892631333,29000.0,0.01786527768716002,gpu_weight_memory_C3,259.751319369076,0.9682191119955662,152709923.0,1009300163.0,219.0,3224.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,219,ROM-wafer-hypothesis-midpoint,rom,True,[],6,2044,6549.035449662234,4.9839831422804695,1.2096471326805562,0.3511967552593752,1.5608438879399316,90000.0,0.03344003887034921,compute_C5,259.751319369076,0.9682191119955662,152709923.0,1009300163.0,1314.0,340.0,0.9160660295323341
no_speculation,DeepSeek-V4-Pro-0813,200000,220,NVIDIA-B200-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 1.62e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 220 resident users required (batch 220 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1787.5,0.203751273086275,capacity_C7_C8_C9,259.751319369076,0.9687156883706355,152709923.0,1009300163.0,220.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,220,NVIDIA-B200-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 3.24e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 220 resident users required (batch 220 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3575.0,0.10337720680196102,capacity_C7_C8_C9,259.751319369076,0.9687156883706355,152709923.0,1009300163.0,220.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,220,NVIDIA-B200-x4,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 6.48e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 220 resident users required (batch 220 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,7150.0,0.05251115323627463,capacity_C7_C8_C9,259.751319369076,0.9687156883706355,152709923.0,1009300163.0,220.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,220,NVIDIA-B200-x8,gpu,True,[],1,399,8103.163239552394,36.832560179783606,0.279327316622618,0.04509898587019345,0.32442630249281146,14300.0,0.027149891159313787,gpu_weight_memory_C3,259.751319369076,0.9687156883706355,152709923.0,1009300163.0,220.0,399.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,220,NVIDIA-B200-x16,gpu,True,[],1,1683,12029.09442001202,54.67770190914554,0.3763267233306743,0.0607600924366307,0.437086815767305,28600.0,0.018288991034437336,gpu_weight_memory_C3,259.751319369076,0.9687156883706355,152709923.0,1009300163.0,220.0,1683.0,1.0
