family,design,model,context_tokens,batch_size,device_count,topology_kind,parallelism,link,intra_link,intra_domain_size,tensor_group,pipeline_stages,link_latency_s,link_share_of_step,node,weight_store,kv_store,weight_amortization,silicon_area_mm2,silicon_area_mm2_per_device,feasible,per_user_tokens_s,aggregate_tokens_s,delivered_tokens_s,per_user_tokens_s_throughput_view,latency_correction_x,token_slots,microbatch_per_slot,pipeline_fill_users,pipeline_fill_limited_by,step_time_s,binding_constraint,power_w,static_power_w,static_power_fraction_of_total,power_density_w_per_mm2,power_headroom_fraction,cooling_limit_w,energy_j_per_token,thermal_scale,stored_weight_bytes,engaged_weight_bytes,engaged_weight_fraction,expert_coverage,resident_kv_bytes,max_resident_users,weight_to_kv_read_ratio,execution_format,hop_events_per_token,rom_sweep_ceiling_tokens_s
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x6,DeepSeek-V4-Flash-0731,200000,2,6,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0004014939042574274,N5,rom,hbm,batched,277350.0,46225.0,True,76.47484202329248,26077.921129942737,152.94968404658496,17877.02540000288,233.76348256538992,341.0,1.0,341.0,pipeline_slots,0.013076195694466724,weight_read,39718.04880910687,38704.38708103399,0.9744785618008389,0.14320551220157515,0.2864110244031503,138675.0,1.5230527238424119,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,3781.0,35.33578981357011,w4a8,42.0,85.08684863523571
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x6,DeepSeek-V4-Flash-0731,200000,4,6,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0004014939042574274,N5,rom,hbm,batched,277350.0,46225.0,True,76.47484202329248,26077.921129942737,305.8993680931699,17877.017178792576,233.76337506323512,341.0,1.0,341.0,pipeline_slots,0.013076195694466724,weight_read,39718.04880910687,38704.38708103399,0.9744785618008389,0.14320551220157515,0.2864110244031503,138675.0,1.5230527238424119,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,5526585344.0,3781.0,35.33578981357011,w4a8,42.0,85.08684863523571
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x6,DeepSeek-V4-Flash-0731,200000,8,6,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0004014939042574274,N5,rom,hbm,batched,277350.0,46225.0,True,76.47484202329248,26077.921129942737,611.7987361863399,17877.000736394646,233.76316005922212,341.0,1.0,341.0,pipeline_slots,0.013076195694466724,weight_read,39718.04880910687,38704.38708103399,0.9744785618008389,0.14320551220157515,0.2864110244031503,138675.0,1.5230527238424119,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,11053170688.0,3781.0,35.33578981357011,w4a8,42.0,85.08684863523571
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x6,DeepSeek-V4-Flash-0731,200000,16,6,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0004014939042574274,N5,rom,hbm,batched,277350.0,46225.0,True,76.47484202329248,26077.921129942737,1223.5974723726797,17876.967851689526,233.7627300523826,341.0,1.0,341.0,pipeline_slots,0.013076195694466724,weight_read,39718.04880910687,38704.38708103399,0.9744785618008389,0.14320551220157515,0.2864110244031503,138675.0,1.5230527238424119,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,22106341376.0,3781.0,35.33578981357011,w4a8,42.0,85.08684863523571
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x6,DeepSeek-V4-Flash-0731,200000,32,6,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0004014939042574274,N5,rom,hbm,batched,277350.0,46225.0,True,76.47484202329248,26077.921129942737,2447.1949447453594,15091.734308476813,197.34247118654022,341.0,1.0,341.0,pipeline_slots,0.013076195694466724,weight_read,39718.04880910687,38704.38708103399,0.9744785618008389,0.14320551220157515,0.2864110244031503,138675.0,1.5230527238424119,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,44212682752.0,3781.0,35.33578981357011,w4a8,42.0,85.08684863523571
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x6,DeepSeek-V4-Flash-0731,200000,64,6,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0004014939042574274,N5,rom,hbm,batched,277350.0,46225.0,True,76.47484202329248,26077.921129942737,4894.389889490719,8704.73096655692,113.82476558638275,341.0,1.0,341.0,pipeline_slots,0.013076195694466724,weight_read,39718.04880910687,38704.38708103399,0.9744785618008389,0.14320551220157515,0.2864110244031503,138675.0,1.5230527238424119,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,88425365504.0,3781.0,35.33578981357011,w4a8,42.0,85.08684863523571
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x6,DeepSeek-V4-Flash-0731,200000,256,6,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0004014939042574274,N5,rom,hbm,batched,277350.0,46225.0,True,76.47484202329248,26077.921129942737,19577.559557962875,2459.4692612065433,32.160501364062256,341.0,1.0,341.0,pipeline_slots,0.013076195694466724,weight_read,39718.04880910687,38704.38708103399,0.9744785618008389,0.14320551220157515,0.2864110244031503,138675.0,1.5230527238424119,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,353701462016.0,3781.0,35.33578981357011,w4a8,42.0,85.08684863523571
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x8,DeepSeek-V4-Flash-0731,200000,1,8,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0003016639075303868,N5,rom,hbm,batched,369800.0,46225.0,True,57.45965113762662,26086.681616482485,57.45965113762662,17877.029510610868,311.12318220993086,454.0,1.0,454.0,pipeline_slots,0.017403516732198962,weight_read,53364.43933356357,52350.43708103398,0.9809985401291037,0.14430621777599667,0.28861243555199334,184900.0,2.0456583983394054,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,5041.0,35.33578981357011,w4a8,42.0,63.90884445950525
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x8,DeepSeek-V4-Flash-0731,200000,2,8,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0003016639075303868,N5,rom,hbm,batched,369800.0,46225.0,True,57.45965113762662,26086.681616482485,114.91930227525324,17877.02540000288,311.1231106708959,454.0,1.0,454.0,pipeline_slots,0.017403516732198962,weight_read,53364.43933356357,52350.43708103398,0.9809985401291037,0.14430621777599667,0.28861243555199334,184900.0,2.0456583983394054,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,5041.0,35.33578981357011,w4a8,42.0,63.90884445950525
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x8,DeepSeek-V4-Flash-0731,200000,4,8,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0003016639075303868,N5,rom,hbm,batched,369800.0,46225.0,True,57.45965113762662,26086.681616482485,229.8386045505065,17877.017178792576,311.12296759292485,454.0,1.0,454.0,pipeline_slots,0.017403516732198962,weight_read,53364.43933356357,52350.43708103398,0.9809985401291037,0.14430621777599667,0.28861243555199334,184900.0,2.0456583983394054,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,5526585344.0,5041.0,35.33578981357011,w4a8,42.0,63.90884445950525
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x8,DeepSeek-V4-Flash-0731,200000,8,8,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0003016639075303868,N5,rom,hbm,batched,369800.0,46225.0,True,57.45965113762662,26086.681616482485,459.677209101013,17877.000736394646,311.12268143737737,454.0,1.0,454.0,pipeline_slots,0.017403516732198962,weight_read,53364.43933356357,52350.43708103398,0.9809985401291037,0.14430621777599667,0.28861243555199334,184900.0,2.0456583983394054,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,11053170688.0,5041.0,35.33578981357011,w4a8,42.0,63.90884445950525
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x8,DeepSeek-V4-Flash-0731,200000,16,8,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0003016639075303868,N5,rom,hbm,batched,369800.0,46225.0,True,57.45965113762662,26086.681616482485,919.354418202026,17876.967851689526,311.12210912786156,454.0,1.0,454.0,pipeline_slots,0.017403516732198962,weight_read,53364.43933356357,52350.43708103398,0.9809985401291037,0.14430621777599667,0.28861243555199334,184900.0,2.0456583983394054,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,22106341376.0,5041.0,35.33578981357011,w4a8,42.0,63.90884445950525
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x8,DeepSeek-V4-Flash-0731,200000,32,8,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0003016639075303868,N5,rom,hbm,batched,369800.0,46225.0,True,57.45965113762662,26086.681616482485,1838.708836404052,17876.90208264223,311.1209645151465,454.0,1.0,454.0,pipeline_slots,0.017403516732198962,weight_read,53364.43933356357,52350.43708103398,0.9809985401291037,0.14430621777599667,0.28861243555199334,184900.0,2.0456583983394054,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,44212682752.0,5041.0,35.33578981357011,w4a8,42.0,63.90884445950525
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x8,DeepSeek-V4-Flash-0731,200000,64,8,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0003016639075303868,N5,rom,hbm,batched,369800.0,46225.0,True,57.45965113762662,26086.681616482485,3677.417672808104,11041.067398709045,192.15340121476933,454.0,1.0,454.0,pipeline_slots,0.017403516732198962,weight_read,53364.43933356357,52350.43708103398,0.9809985401291037,0.14430621777599667,0.28861243555199334,184900.0,2.0456583983394054,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,88425365504.0,5041.0,35.33578981357011,w4a8,42.0,63.90884445950525
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x8,DeepSeek-V4-Flash-0731,200000,256,8,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.0003016639075303868,N5,rom,hbm,batched,369800.0,46225.0,True,57.45965113762662,26086.681616482485,14709.670691232415,3232.528372282164,56.257361614320516,454.0,1.0,454.0,pipeline_slots,0.017403516732198962,weight_read,53364.43933356357,52350.43708103398,0.9809985401291037,0.14430621777599667,0.28861243555199334,184900.0,2.0456583983394054,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,353701462016.0,5041.0,35.33578981357011,w4a8,42.0,63.90884445950525
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x12,DeepSeek-V4-Flash-0731,200000,1,12,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.00020117725288488572,N5,rom,hbm,batched,554700.0,46225.0,True,38.319382859638985,26095.49972741415,38.319382859638985,17877.029510610868,466.52707263300874,681.0,1.0,681.0,pipeline_slots,0.026096453684103547,weight_read,80656.88209790895,79642.53708103398,0.9874239495689449,0.1454063134990246,0.2908126269980492,277350.0,3.0908349309431444,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,7562.0,35.33578981357011,w4a8,42.0,42.605896306336824
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x12,DeepSeek-V4-Flash-0731,200000,2,12,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.00020117725288488572,N5,rom,hbm,batched,554700.0,46225.0,True,38.319382859638985,26095.49972741415,76.63876571927797,17877.02540000288,466.5269653607178,681.0,1.0,681.0,pipeline_slots,0.026096453684103547,weight_read,80656.88209790895,79642.53708103398,0.9874239495689449,0.1454063134990246,0.2908126269980492,277350.0,3.0908349309431444,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,7562.0,35.33578981357011,w4a8,42.0,42.605896306336824
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x12,DeepSeek-V4-Flash-0731,200000,4,12,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.00020117725288488572,N5,rom,hbm,batched,554700.0,46225.0,True,38.319382859638985,26095.49972741415,153.27753143855594,17877.017178792576,466.5267508162839,681.0,1.0,681.0,pipeline_slots,0.026096453684103547,weight_read,80656.88209790895,79642.53708103398,0.9874239495689449,0.1454063134990246,0.2908126269980492,277350.0,3.0908349309431444,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,5526585344.0,7562.0,35.33578981357011,w4a8,42.0,42.605896306336824
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x12,DeepSeek-V4-Flash-0731,200000,8,12,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.00020117725288488572,N5,rom,hbm,batched,554700.0,46225.0,True,38.319382859638985,26095.49972741415,306.5550628771119,17877.000736394646,466.5263217280078,681.0,1.0,681.0,pipeline_slots,0.026096453684103547,weight_read,80656.88209790895,79642.53708103398,0.9874239495689449,0.1454063134990246,0.2908126269980492,277350.0,3.0908349309431444,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,11053170688.0,7562.0,35.33578981357011,w4a8,42.0,42.605896306336824
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x12,DeepSeek-V4-Flash-0731,200000,16,12,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.00020117725288488572,N5,rom,hbm,batched,554700.0,46225.0,True,38.319382859638985,26095.49972741415,613.1101257542238,17876.967851689526,466.5254635538237,681.0,1.0,681.0,pipeline_slots,0.026096453684103547,weight_read,80656.88209790895,79642.53708103398,0.9874239495689449,0.1454063134990246,0.2908126269980492,277350.0,3.0908349309431444,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,22106341376.0,7562.0,35.33578981357011,w4a8,42.0,42.605896306336824
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x12,DeepSeek-V4-Flash-0731,200000,32,12,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.00020117725288488572,N5,rom,hbm,batched,554700.0,46225.0,True,38.319382859638985,26095.49972741415,1226.2202515084475,17876.90208264223,466.5237472149272,681.0,1.0,681.0,pipeline_slots,0.026096453684103547,weight_read,80656.88209790895,79642.53708103398,0.9874239495689449,0.1454063134990246,0.2908126269980492,277350.0,3.0908349309431444,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,44212682752.0,7562.0,35.33578981357011,w4a8,42.0,42.605896306336824
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x12,DeepSeek-V4-Flash-0731,200000,64,12,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.00020117725288488572,N5,rom,hbm,batched,554700.0,46225.0,True,38.319382859638985,26095.49972741415,2452.440503016895,15091.640565005813,393.8382990218125,681.0,1.0,681.0,pipeline_slots,0.026096453684103547,weight_read,80656.88209790895,79642.53708103398,0.9874239495689449,0.1454063134990246,0.2908126269980492,277350.0,3.0908349309431444,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,88425365504.0,7562.0,35.33578981357011,w4a8,42.0,42.605896306336824
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-pipeline-x12,DeepSeek-V4-Flash-0731,200000,256,12,wafer,pipeline,inter_wafer,on_wafer_n5,57,1,43,5.250012862205607e-06,0.00020117725288488572,N5,rom,hbm,batched,554700.0,46225.0,True,38.319382859638985,26095.49972741415,9809.76201206758,4714.336051042382,123.02745240732712,681.0,1.0,681.0,pipeline_slots,0.026096453684103547,weight_read,80656.88209790895,79642.53708103398,0.9874239495689449,0.1454063134990246,0.2908126269980492,277350.0,3.0908349309431444,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,353701462016.0,7562.0,35.33578981357011,w4a8,42.0,42.605896306336824
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x31,DeepSeek-V4-Flash-0731,200000,1,31,array,tensor,infiniband_ndr,nvlink5,8,31,1,0.0005893178666666666,0.9177095856998394,N5,rom,hbm,batched,25265.0,815.0,True,1557.240391998703,1557.240391998703,1557.240391998703,1557.240391998703,1.0,1.0,1.0,1.0,batch,0.0006421616117448056,link_latency,1924.192787408651,1863.6620810339834,0.9685422860064945,0.07616041113828026,0.15232082227656052,12632.5,1.2356427416700693,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,2271.0,35.33578981357011,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x31,DeepSeek-V4-Flash-0731,200000,2,31,array,tensor,infiniband_ndr,nvlink5,8,31,1,0.0006230757333333334,0.8697675481960507,N5,rom,hbm,batched,25265.0,815.0,True,1395.9258909714945,2791.851781942989,2791.851781942989,1395.9258909714945,1.0,1.0,2.0,2.0,batch,0.000716370407962023,link_latency,1968.7861378565656,1863.6620810339834,0.9466046337887001,0.07792543589378846,0.15585087178757692,12632.5,0.7051900643831418,1.0,166878536440,14586020060.0,0.08740500948271619,0.04632568359375,2763292672.0,2271.0,22.97326624245805,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x31,DeepSeek-V4-Flash-0731,200000,4,31,array,tensor,infiniband_ndr,nvlink5,8,31,1,0.0006905914666666666,0.7985673556409992,N5,rom,hbm,batched,25265.0,815.0,True,1156.3527703223854,4625.4110812895415,4625.4110812895415,1156.3527703223854,1.0,1.0,4.0,4.0,batch,0.0008647880003964577,link_latency,2034.928854376461,1863.6620810339834,0.9158364809786155,0.08054339419657475,0.1610867883931495,12632.5,0.43994551373131857,1.0,166878536440,21087922403.75,0.12636689447076985,0.09050529822707176,5526585344.0,2271.0,16.606944659640234,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x31,DeepSeek-V4-Flash-0731,200000,8,31,array,tensor,infiniband_ndr,nvlink5,8,31,1,0.0008256229333333334,0.7107493581447001,N5,rom,hbm,batched,25265.0,815.0,True,860.8643600476942,6886.914880381553,6886.914880381553,860.8643600476942,1.0,1.0,8.0,8.0,batch,0.0011616231852653273,link_latency,2116.2715614707,1863.6620810339834,0.8806346571792677,0.08376297492462695,0.1675259498492539,12632.5,0.3072887640152528,1.0,166878536440,33202065409.85159,0.19895947147037185,0.17281938744697234,11053170688.0,2271.0,13.073475240716686,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x31,DeepSeek-V4-Flash-0731,200000,16,31,array,tensor,infiniband_ndr,nvlink5,8,31,1,0.0010956858666666667,0.6242180195692411,N5,rom,hbm,batched,25265.0,815.0,True,569.7052764477638,9115.284423164221,9115.284423164221,569.7052764477638,1.0,1.0,16.0,16.0,batch,0.0017552935550030663,link_latency,2195.859108654908,1863.6620810339834,0.8487166019388126,0.08691308563842898,0.17382617127685795,12632.5,0.24089858381979612,1.0,166878536440,54240398522.76264,0.3250292079488868,0.31577223421639794,22106341376.0,2271.0,10.678710772666852,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x31,DeepSeek-V4-Flash-0731,200000,32,31,array,tensor,infiniband_ndr,nvlink5,8,31,1,0.0016358117333333331,0.555900451647258,N5,rom,hbm,batched,25265.0,815.0,True,339.8315590477433,10874.609889527786,10874.609889527786,339.8315590477433,1.0,1.0,32.0,32.0,batch,0.0029426342944785444,link_latency,2257.6115809058315,1863.6620810339834,0.8255016482003597,0.08935727610947285,0.1787145522189457,12632.5,0.20760391442454446,1.0,166878536440,86037911455.85335,0.5155720639172052,0.5318323645307802,44212682752.0,2271.0,8.469461848955657,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x31,DeepSeek-V4-Flash-0731,200000,64,31,array,tensor,infiniband_ndr,nvlink5,8,31,1,0.0027160634666666666,0.5107959696956067,N5,rom,hbm,batched,25265.0,815.0,True,188.06481364093065,12036.148073019562,12036.148073019562,188.06481364093065,1.0,1.0,64.0,64.0,batch,0.0053173157734295005,link_latency,2296.810381454312,1863.6620810339834,0.8114131214671434,0.09090878216720015,0.1818175643344003,12632.5,0.19082603234193188,1.0,166878536440,122681219131.22423,0.7351527748766744,0.7808190650991598,88425365504.0,2271.0,6.038291070956628,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x31,DeepSeek-V4-Flash-0731,200000,256,31,array,tensor,infiniband_ndr,nvlink5,8,31,1,0.009197573866666666,0.4700937206536831,N5,rom,hbm,batched,25265.0,815.0,True,51.11062193883221,13084.319216341046,13084.319216341046,51.11062193883221,1.0,1.0,256.0,256.0,batch,0.01956540464713524,compute,2329.205529175811,1863.6620810339834,0.8001277936573677,0.09219099660304021,0.18438199320608042,12632.5,0.17801503392449028,1.0,166878536440,154598371623.9685,0.9264125568332345,0.9976921312838378,353701462016.0,2271.0,1.902308221201584,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x32,DeepSeek-V4-Flash-0731,200000,1,32,array,tensor,infiniband_ndr,nvlink5,8,32,1,0.0005893178666666666,0.9208011691713218,N5,rom,hbm,batched,26080.0,815.0,True,1562.4864292331913,1562.4864292331913,1562.4864292331913,1562.4864292331913,1.0,1.0,1.0,1.0,batch,0.0006400055586343632,link_latency,2056.57170347781,1995.8370810339838,0.9704680258212639,0.0788562769738424,0.1577125539476848,13040.0,1.3162173219559397,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,2345.0,35.33578981357011,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x32,DeepSeek-V4-Flash-0731,200000,2,32,array,tensor,infiniband_ndr,nvlink5,8,32,1,0.0006230757333333334,0.9013342047772581,N5,rom,hbm,batched,26080.0,815.0,True,1446.588522963808,2893.177045927616,2893.177045927616,1446.588522963808,1.0,1.0,2.0,2.0,batch,0.0006912815801629438,link_latency,2104.776427363543,1995.8370810339838,0.9482418441629844,0.08070461761363279,0.16140923522726558,13040.0,0.7274965872987927,1.0,166878536440,14586020060.0,0.08740500948271619,0.04632568359375,2763292672.0,2345.0,22.97326624245805,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x32,DeepSeek-V4-Flash-0731,200000,4,32,array,tensor,infiniband_ndr,nvlink5,8,32,1,0.0006905914666666666,0.8477568092235065,N5,rom,hbm,batched,26080.0,815.0,True,1227.5807769757748,4910.323107903099,4910.323107903099,1227.5807769757748,1.0,1.0,4.0,4.0,batch,0.0008146103447982993,link_latency,2177.6533952987716,1995.8370810339838,0.9165081483319145,0.08349897988108787,0.16699795976217574,13040.0,0.44348474579887986,1.0,166878536440,21087922403.75,0.12636689447076985,0.09050529822707176,5526585344.0,2345.0,16.606944659640234,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x32,DeepSeek-V4-Flash-0731,200000,8,32,array,tensor,infiniband_ndr,nvlink5,8,32,1,0.0008256229333333334,0.7779590370222084,N5,rom,hbm,batched,26080.0,815.0,True,942.2691710867466,7538.153368693973,7538.153368693973,942.2691710867466,1.0,1.0,8.0,8.0,batch,0.0010612678740690102,link_latency,2272.3337473921674,1995.8370810339838,0.8783203978396643,0.08712936147976102,0.17425872295952205,13040.0,0.30144435065876907,1.0,166878536440,33202065409.85159,0.19895947147037185,0.17281938744697234,11053170688.0,2345.0,13.073475240716686,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x32,DeepSeek-V4-Flash-0731,200000,16,32,array,tensor,infiniband_ndr,nvlink5,8,32,1,0.0010956858666666667,0.7048101736372516,N5,rom,hbm,batched,26080.0,815.0,True,643.2593456566611,10292.149530506578,10292.149530506578,643.2593456566611,1.0,1.0,16.0,16.0,batch,0.0015545829326104323,link_latency,2370.9237292548323,1995.8370810339838,0.8417972524410408,0.090909652195354,0.181819304390708,13040.0,0.23036234775129,1.0,166878536440,54240398522.76264,0.3250292079488868,0.31577223421639794,22106341376.0,2345.0,10.678710772666852,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x32,DeepSeek-V4-Flash-0731,200000,32,32,array,tensor,infiniband_ndr,nvlink5,8,32,1,0.0016358117333333331,0.6437129439150233,N5,rom,hbm,batched,26080.0,815.0,True,393.51285407600903,12592.41133043229,12592.41133043229,393.51285407600903,1.0,1.0,32.0,32.0,batch,0.002541213049693276,link_latency,2452.016585052937,1995.8370810339838,0.8139574149702969,0.09401904083791936,0.18803808167583871,13040.0,0.19472176700002708,1.0,166878536440,86037911455.85335,0.5155720639172052,0.5318323645307802,44212682752.0,2345.0,8.469461848955657,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x32,DeepSeek-V4-Flash-0731,200000,64,32,array,tensor,infiniband_ndr,nvlink5,8,32,1,0.0027160634666666666,0.6016346306395637,N5,rom,hbm,batched,26080.0,815.0,True,221.50978356110716,14176.626147910858,14176.626147910858,221.50978356110716,1.0,1.0,64.0,64.0,batch,0.004514473283858965,link_latency,2506.0153776459047,1995.8370810339838,0.796418529126836,0.09608954668887672,0.19217909337775343,13040.0,0.17677092923940893,1.0,166878536440,122681219131.22423,0.7351527748766744,0.7808190650991598,88425365504.0,2345.0,6.038291070956628,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-array-tensor-x32,DeepSeek-V4-Flash-0731,200000,256,32,array,tensor,infiniband_ndr,nvlink5,8,32,1,0.009197573866666666,0.5624039597357421,N5,rom,hbm,batched,26080.0,815.0,True,61.146990270333696,15653.629509205426,15653.629509205426,61.146990270333696,1.0,1.0,256.0,256.0,batch,0.016354034688853096,link_latency,2552.797251231364,1995.8370810339838,0.7818235780656981,0.0978833301852517,0.1957666603705034,13040.0,0.16308021406346312,1.0,166878536440,154598371623.9685,0.9264125568332345,0.9976921312838378,353701462016.0,2345.0,1.902308221201584,w4a8,172.0,29014.61538461538
rom,DSV4-Flash/ROM-N5-native-HBMKV-wafer-tensor-x1,DeepSeek-V4-Flash-0731,200000,1,1,wafer,tensor,inter_wafer,on_wafer_n5,57,57,1,0.0001655500776245391,0.7793955871499044,N5,rom,hbm,batched,46225.0,46225.0,True,4707.914356389142,4707.914356389142,4707.914356389142,4707.914356389142,1.0,1.0,1.0,1.0,batch,0.00021240828194822478,link_latency,4772.261047030436,4589.262081033984,0.9616536136240234,0.10323982795090181,0.20647965590180362,23112.5,1.0136677700081713,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,630.0,35.33578981357011,w4a8,86.0,29014.61538461538
